id,datetime,year,month,country,state,city,lat,lon,shape,description,duration,has_image,confidence,confidence_city_level,date_index,description_length
498,2014-05-16 00:00:00,2014,5,CA,State3,City8,-29.266344597597843,-88.97260401062597,Unknown,Seen a dim triangle object in the sky,13.81,0,0.30148871251641784,0.8774362871547827,2014-05,37
499,2011-02-05 00:00:00,2011,2,CN,State3,City10,38.84612064278032,92.81667876872058,Cylinder,Seen a dim triangle object in the sky,7.43,0,0.43424657507498615,0.7994786122944204,2011-02,37
500,2018-07-26 00:00:00,2018,7,CN,State1,City9,-32.06727933826655,-179.9734682040818,Unknown,Seen a rotating cylinder object in the sky,2.6,1,0.38852712782168514,0.7152935274778351,2018-07,42
501,2018-01-09 00:00:00,2018,1,ZA,State1,City6,-22.724493805043245,-88.4735678953441,Cylinder,Seen a fast light object in the sky,4.5,1,0.6337951372996845,0.6880001676971448,2018-01,35
502,2017-06-04 00:00:00,2017,6,US,State1,City2,34.94729172229347,89.67621839389915,Disc,Seen a slow sphere object in the sky,6.86,0,0.569580914784278,0.6950940208963668,2017-06,36
503,2010-10-08 00:00:00,2010,10,IN,State3,City5,25.8171902430432,11.640985523036022,Light,Seen a fast cylinder object in the sky,2.67,0,0.5926491270102181,0.4032845328450846,2010-10,38
504,2012-10-25 00:00:00,2012,10,BR,State4,City6,6.966148398871496,-138.61722613063864,Light,Seen a dim disc object in the sky,2.23,1,0.874462559413978,0.48760125763346995,2012-10,33
505,2017-04-14 00:00:00,2017,4,FR,State5,City10,24.593767430731134,-38.29329149858091,Unknown,Seen a fast light object in the sky,0.73,0,0.74442128342136,0.2717993561140862,2017-04,35
506,2012-10-01 00:00:00,2012,10,ZA,State5,City9,-9.76357637159682,-44.80223216956466,Triangle,Seen a rotating unknown object in the sky,6.66,0,0.48514329474643997,0.6584565474084758,2012-10,41
507,2016-06-11 00:00:00,2016,6,FR,State5,City8,-59.36279428623986,24.538407905141952,Unknown,Seen a bright light object in the sky,9.12,0,0.46970120671127585,0.8866209782136154,2016-06,37
508,2016-07-19 00:00:00,2016,7,CA,State2,City8,-58.637384578536896,60.471746085678404,Cylinder,Seen a fast triangle object in the sky,1.9,0,0.28267611669953474,0.5232577397075006,2016-07,38
509,2014-04-16 00:00:00,2014,4,ZA,State5,City1,1.3466145088423929,122.69888726841003,Triangle,Seen a fast triangle object in the sky,7.65,0,0.24287529688511822,0.647498518464266,2014-04,38
510,2019-12-18 00:00:00,2019,12,AU,State5,City9,-50.00508243372009,-0.9966970881458508,Disc,Seen a fast light object in the sky,4.71,0,0.492553764383319,0.4934489666818021,2019-12,35
511,2010-06-03 00:00:00,2010,6,AU,State4,City5,-53.87094237968918,-38.87218177013875,Disc,Seen a fast light object in the sky,7.66,0,0.3050906804926212,0.505764031431367,2010-06,35
512,2019-05-19 00:00:00,2019,5,CA,State1,City2,55.8619966964968,-128.1684477256626,Unknown,Seen a bright cylinder object in the sky,2.65,1,0.5938033144074026,0.5319830941633131,2019-05,40
513,2016-08-02 00:00:00,2016,8,BR,State4,City10,43.08031675896703,109.73626739630004,Triangle,Seen a rotating triangle object in the sky,6.88,0,0.38124210684157545,0.30735886718760563,2016-08,42
514,2017-07-08 00:00:00,2017,7,GB,State2,City10,-41.75673273485166,76.81334594924158,Cylinder,Seen a dim light object in the sky,2.63,1,0.4125584908242534,0.8277196511415081,2017-07,34
515,2011-02-12 00:00:00,2011,2,AU,State1,City10,-59.92029376917546,-32.87613691631327,Unknown,Seen a dim light object in the sky,0.46,1,0.26709791884112544,0.5989950340544707,2011-02,34
516,2019-07-16 00:00:00,2019,7,CN,State3,City5,53.00013544677077,6.6356315793609895,Triangle,Seen a bright unknown object in the sky,4.0,0,0.8165230286328353,0.7943175394397592,2019-07,39
517,2012-11-19 00:00:00,2012,11,IN,State3,City7,-26.60096420158628,59.465823988279965,Triangle,Seen a bright sphere object in the sky,3.03,0,0.6138244323534653,0.6604682447355307,2012-11,38
518,2018-02-25 00:00:00,2018,2,US,State2,City2,-37.6922876573403,-120.6699876548864,Triangle,Seen a rotating unknown object in the sky,1.46,0,0.39351046383956245,0.43875285874821845,2018-02,41
519,2013-10-27 00:00:00,2013,10,FR,State4,City5,22.980972939784237,-170.20879401314872,Sphere,Seen a rotating light object in the sky,11.13,0,0.5226720548219235,0.5366176104163234,2013-10,39
520,2017-05-03 00:00:00,2017,5,CN,State4,City1,-46.93155133904085,-65.69866829279324,Disc,Seen a bright disc object in the sky,2.41,0,0.698463696197178,0.2826269594527135,2017-05,36
521,2018-03-15 00:00:00,2018,3,US,State3,City9,-28.242048239663966,34.41060706901871,Cylinder,Seen a fast cylinder object in the sky,0.2,0,0.3608262388659639,0.7577374168177113,2018-03,38
522,2012-05-04 00:00:00,2012,5,AU,State4,City6,57.01136162544557,-4.82180713867487,Disc,Seen a rotating sphere object in the sky,2.41,0,0.7859898024059178,0.627444954851272,2012-05,40
523,2016-12-25 00:00:00,2016,12,IN,State3,City9,16.735532936881228,69.31966567072575,Unknown,Seen a bright sphere object in the sky,2.76,0,0.3451737658380809,0.4429638949546192,2016-12,38
524,2010-01-08 00:00:00,2010,1,BR,State4,City3,2.481334977906428,115.08833000683268,Cylinder,Seen a slow sphere object in the sky,9.89,0,0.4733957775092755,0.2986859578761353,2010-01,36
525,2017-04-19 00:00:00,2017,4,AU,State2,City3,-12.24976621980747,-4.160711977100675,Triangle,Seen a bright disc object in the sky,8.03,0,0.2524432406529252,0.484718032689748,2017-04,36
526,2018-05-16 00:00:00,2018,5,CN,State4,City10,32.940114586104244,-131.66387146158306,Disc,Seen a bright unknown object in the sky,1.12,0,0.119223331091806,0.37854231559438145,2018-05,39
527,2015-12-26 00:00:00,2015,12,IN,State4,City1,-43.08510281715675,126.22607992762772,Triangle,Seen a fast cylinder object in the sky,9.13,0,0.6515136170803734,0.6270565062956326,2015-12,38
528,2017-07-05 00:00:00,2017,7,BR,State4,City2,56.080536244437866,26.996517818681184,Disc,Seen a dim disc object in the sky,1.42,0,0.512855313802009,0.3894444767801979,2017-07,33
529,2012-05-01 00:00:00,2012,5,CN,State5,City8,43.3347609678944,86.37749308183345,Triangle,Seen a fast triangle object in the sky,2.09,0,0.2399208529528205,1.0,2012-05,38
530,2013-11-01 00:00:00,2013,11,AU,State5,City2,14.118837908309189,73.67927529898495,Light,Seen a rotating cylinder object in the sky,0.4,0,0.2539098192305088,0.797061783885201,2013-11,42
531,2012-07-21 00:00:00,2012,7,US,State3,City3,-54.85125715169302,168.55623767924703,Sphere,Seen a fast unknown object in the sky,0.28,0,0.6718042099485373,0.5254319764130874,2012-07,37
532,2018-10-26 00:00:00,2018,10,CA,State2,City8,24.10267793372853,-73.68936395910698,Cylinder,Seen a bright triangle object in the sky,5.71,1,0.4774107337215919,0.30275283946546927,2018-10,40
533,2018-05-15 00:00:00,2018,5,US,State2,City10,49.5941209062577,73.91043820053432,Light,Seen a fast disc object in the sky,12.84,0,0.7147164870644868,0.5776677246117247,2018-05,34
534,2019-02-14 00:00:00,2019,2,FR,State5,City8,2.9492480974351167,-48.35652007466942,Sphere,Seen a slow disc object in the sky,3.4,0,0.5954880152354454,0.2080769289533692,2019-02,34
535,2010-05-07 00:00:00,2010,5,AU,State3,City4,-17.493021380728464,-37.65214046928898,Sphere,Seen a bright cylinder object in the sky,9.29,1,0.4900155728669244,0.8121402496811564,2010-05,40
536,2015-01-09 00:00:00,2015,1,FR,State2,City10,-45.566718602463645,-96.98593080286027,Sphere,Seen a rotating disc object in the sky,7.89,0,0.5048494971152384,0.7582595895277281,2015-01,38
537,2011-08-01 00:00:00,2011,8,AU,State2,City9,30.588132496508194,-56.1563367656926,Disc,Seen a fast light object in the sky,5.46,0,0.4167389529130029,0.8897289489193659,2011-08,35
538,2014-04-06 00:00:00,2014,4,ZA,State4,City5,46.20262214541674,161.38683059697473,Cylinder,Seen a slow light object in the sky,19.14,0,0.5146679163843513,0.4886690982269703,2014-04,35
539,2012-03-15 00:00:00,2012,3,AU,State5,City1,-47.96979071089817,-74.67449509886366,Cylinder,Seen a rotating disc object in the sky,8.1,0,0.49085225269851734,0.7611128698814966,2012-03,38
540,2013-09-10 00:00:00,2013,9,AU,State2,City6,31.078146570281035,-91.44338185562877,Triangle,Seen a slow unknown object in the sky,1.61,0,0.6256275008988353,0.8768081898870319,2013-09,37
541,2018-04-13 00:00:00,2018,4,AU,State5,City5,-57.9527416489083,29.92967225057592,Disc,Seen a slow sphere object in the sky,7.78,0,0.475487233838588,0.5128670607516015,2018-04,36
542,2010-04-23 00:00:00,2010,4,GB,State4,City5,56.04659016926635,-87.10705557296833,Triangle,Seen a bright sphere object in the sky,5.9,0,0.6235333237803107,0.45323163354397444,2010-04,38
543,2015-05-22 00:00:00,2015,5,ZA,State5,City5,13.806962476211538,-9.581138786053799,Unknown,Seen a dim cylinder object in the sky,2.55,0,0.6380948436162341,0.8696226378279022,2015-05,37
544,2011-10-13 00:00:00,2011,10,IN,State4,City7,6.292687078995982,120.30345236024527,Cylinder,Seen a rotating cylinder object in the sky,0.4,0,0.527114391047357,0.6290952852809754,2011-10,42
545,2010-08-26 00:00:00,2010,8,CN,State2,City10,-24.486019969328666,-97.0558868494168,Unknown,Seen a slow disc object in the sky,1.21,0,0.3030547499001225,0.6850595769818039,2010-08,34
546,2013-10-16 00:00:00,2013,10,GB,State1,City5,51.51500058837401,-26.391091613788774,Cylinder,Seen a bright light object in the sky,7.98,0,0.4759284940921575,0.5823920356016068,2013-10,37
547,2012-09-17 00:00:00,2012,9,GB,State2,City8,-28.091324719585078,39.77630460721147,Unknown,Seen a fast cylinder object in the sky,1.43,0,0.21408880310207473,0.3503053052223988,2012-09,38
548,2015-02-27 00:00:00,2015,2,AU,State2,City9,39.377593586003385,16.426412846454753,Light,Seen a dim disc object in the sky,30.73,0,0.3190067567971296,0.8209194443579397,2015-02,33
549,2014-04-29 00:00:00,2014,4,BR,State4,City1,58.21304152045583,170.9003654694854,Disc,Seen a dim cylinder object in the sky,5.92,0,0.6095627499740452,0.1941228154130099,2014-04,37
550,2010-03-05 00:00:00,2010,3,ZA,State2,City9,34.0075974617767,64.93329158227021,Sphere,Seen a fast disc object in the sky,3.24,0,0.5742339184141302,0.7995951836977621,2010-03,34
551,2016-11-07 00:00:00,2016,11,GB,State5,City2,2.278790446371815,86.38064713743836,Sphere,Seen a fast sphere object in the sky,4.22,0,0.49951866823475166,0.5441523063036808,2016-11,36
552,2013-07-13 00:00:00,2013,7,ZA,State2,City9,-52.07108833779937,168.10414126802397,Sphere,Seen a dim sphere object in the sky,4.72,1,0.454635026450386,0.5624735096935202,2013-07,35
553,2019-08-18 00:00:00,2019,8,FR,State5,City4,-3.310345299471237,-30.802310917732427,Triangle,Seen a rotating triangle object in the sky,17.36,0,0.38908985806695773,0.49349184108782485,2019-08,42
554,2011-08-27 00:00:00,2011,8,ZA,State1,City7,-7.409286363395573,-52.06326657802157,Cylinder,Seen a bright cylinder object in the sky,0.88,0,0.4230781875587233,0.7053700885432843,2011-08,40
555,2017-04-25 00:00:00,2017,4,ZA,State5,City5,-35.66447505756057,-164.20952528410228,Disc,Seen a fast cylinder object in the sky,1.59,0,0.6447877275911007,0.6817490037806888,2017-04,38
556,2013-12-14 00:00:00,2013,12,US,State5,City5,-9.16948359428347,-113.68644965322223,Triangle,Seen a bright triangle object in the sky,6.18,0,0.571501888603975,0.9222996982350085,2013-12,40
557,2016-07-15 00:00:00,2016,7,IN,State4,City3,-17.069053910359358,-94.61173246139668,Light,Seen a bright sphere object in the sky,1.37,0,0.29431752596889904,0.5631855521171542,2016-07,38
558,2015-02-12 00:00:00,2015,2,AU,State4,City2,-40.357888661802185,-113.93839185431814,Triangle,Seen a dim sphere object in the sky,10.25,1,0.5298279263846832,0.5635877778077835,2015-02,35
559,2013-07-22 00:00:00,2013,7,CA,State4,City8,-7.035102800101662,91.7222015507632,Light,Seen a fast sphere object in the sky,2.13,0,0.5209944244532316,0.5292409638416422,2013-07,36
560,2019-06-04 00:00:00,2019,6,GB,State5,City6,-28.464005241061315,12.91787325940021,Unknown,Seen a rotating sphere object in the sky,1.0,0,0.7473010210067126,0.6207862211571077,2019-06,40
561,2016-03-24 00:00:00,2016,3,GB,State2,City9,2.6474904818717278,60.34816852504824,Disc,Seen a slow triangle object in the sky,0.24,1,0.2363672375773857,0.5102038941203351,2016-03,38
562,2013-06-03 00:00:00,2013,6,FR,State4,City4,-55.7807928340567,115.36637790217452,Light,Seen a slow sphere object in the sky,4.53,0,0.382530569135513,0.8310532769430619,2013-06,36
563,2015-05-18 00:00:00,2015,5,RU,State2,City3,48.7477703744741,-96.92138113707792,Unknown,Seen a dim light object in the sky,8.72,0,0.6460438754324663,0.8740800284460224,2015-05,34
564,2014-07-26 00:00:00,2014,7,BR,State2,City8,37.96371666238272,-62.667381664260304,Light,Seen a rotating cylinder object in the sky,1.6,0,0.3333601663381637,0.21552277743470089,2014-07,42
565,2018-02-04 00:00:00,2018,2,US,State2,City5,6.3097599012605485,75.00969613317486,Cylinder,Seen a rotating disc object in the sky,12.48,0,0.8578432448513659,0.34222785626122154,2018-02,38
566,2019-01-14 00:00:00,2019,1,AU,State4,City1,42.217029930869174,-38.60677947438978,Unknown,Seen a fast sphere object in the sky,7.09,0,0.32315836668175757,0.3962432933041282,2019-01,36
567,2016-08-14 00:00:00,2016,8,AU,State2,City3,55.48740885729606,-169.46246156362412,Triangle,Seen a slow cylinder object in the sky,0.32,0,0.5043683217828684,0.732323266165385,2016-08,38
568,2018-10-06 00:00:00,2018,10,GB,State1,City6,-46.737324713680735,-23.41612115032393,Light,Seen a slow cylinder object in the sky,4.25,0,0.5839321336932498,0.4215922938169467,2018-10,38
569,2012-03-18 00:00:00,2012,3,RU,State5,City4,15.699817009176456,146.9783111095491,Cylinder,Seen a bright unknown object in the sky,4.19,1,0.6321555713792368,0.7103778783852599,2012-03,39
570,2012-11-14 00:00:00,2012,11,AU,State4,City6,59.75928011227903,-32.75225582656512,Unknown,Seen a dim unknown object in the sky,1.13,0,0.6072812727132568,0.8742659936501818,2012-11,36
571,2011-11-30 00:00:00,2011,11,FR,State3,City7,58.546700320023135,-60.39039008061107,Unknown,Seen a fast unknown object in the sky,2.04,0,0.43068836955716383,0.7541770878608234,2011-11,37
572,2010-10-20 00:00:00,2010,10,CA,State2,City3,12.398759074889355,176.22902986020978,Disc,Seen a dim disc object in the sky,3.07,1,0.6369810508464242,0.3910363492321459,2010-10,33
573,2016-07-31 00:00:00,2016,7,RU,State5,City9,-44.637495545902,51.98960312532475,Disc,Seen a fast light object in the sky,0.25,0,0.38680212683034587,0.36001910734523235,2016-07,35
574,2012-04-17 00:00:00,2012,4,AU,State3,City5,9.983139718863384,-48.24071047037489,Unknown,Seen a rotating cylinder object in the sky,0.81,0,0.41975342860057513,0.06638773028678613,2012-04,42
575,2015-12-23 00:00:00,2015,12,RU,State3,City5,-59.75224373106939,-143.27296870902936,Unknown,Seen a rotating sphere object in the sky,0.9,0,0.5684963691762128,0.6980024150080852,2015-12,40
576,2010-01-04 00:00:00,2010,1,BR,State5,City5,-36.130639839976844,103.62580018071162,Disc,Seen a fast triangle object in the sky,2.38,0,0.7264365436883995,0.3489922049406214,2010-01,38
577,2013-06-04 00:00:00,2013,6,AU,State1,City6,54.7347791471952,74.90697605559274,Unknown,Seen a rotating light object in the sky,6.88,1,0.4657743143884568,0.6084788729616226,2013-06,39
578,2018-01-16 00:00:00,2018,1,GB,State5,City9,-20.347131287658733,151.8896877294834,Disc,Seen a dim unknown object in the sky,8.9,1,0.36644877014672406,0.6461576373328655,2018-01,36
579,2011-11-12 00:00:00,2011,11,BR,State2,City1,16.60681269323382,-101.780773189917,Unknown,Seen a dim disc object in the sky,0.89,0,0.6814657860969844,0.33804511858794156,2011-11,33
580,2016-10-28 00:00:00,2016,10,GB,State2,City6,-26.296860644130874,-138.62723400423647,Triangle,Seen a slow cylinder object in the sky,6.97,0,0.31027999512510807,0.7886785472310315,2016-10,38
581,2013-12-12 00:00:00,2013,12,ZA,State2,City7,53.73862645339075,80.66610950726289,Unknown,Seen a fast triangle object in the sky,5.55,0,0.7757272233555024,0.3928066668246154,2013-12,38
582,2019-03-11 00:00:00,2019,3,RU,State3,City3,27.42704759393841,-106.77749688046957,Light,Seen a rotating cylinder object in the sky,11.07,0,0.3523875967312665,0.4811688078041981,2019-03,42
583,2017-11-24 00:00:00,2017,11,CA,State4,City7,-20.44186109023049,-116.6026183957814,Disc,Seen a slow light object in the sky,17.34,1,0.5961422670231946,0.36354485831501765,2017-11,35
584,2010-01-27 00:00:00,2010,1,BR,State1,City10,35.011370541644496,-64.86935925741405,Unknown,Seen a slow light object in the sky,0.66,0,0.639003683828681,0.6098079291580012,2010-01,35
585,2012-01-07 00:00:00,2012,1,RU,State5,City3,-47.02013706283948,114.05705093223753,Disc,Seen a fast sphere object in the sky,0.42,0,0.6177551081694236,0.4670712655380257,2012-01,36
586,2016-04-15 00:00:00,2016,4,FR,State3,City8,-12.921727192144871,14.23317783946706,Cylinder,Seen a slow sphere object in the sky,8.04,1,0.5340503956459955,1.0,2016-04,36
587,2011-01-01 00:00:00,2011,1,CN,State2,City9,-33.453824672208924,-163.49387216317885,Unknown,Seen a bright cylinder object in the sky,0.88,0,0.5074294327801981,0.47128118800162266,2011-01,40
588,2015-05-26 00:00:00,2015,5,CA,State5,City1,22.047173673125556,-12.997917122645788,Sphere,Seen a dim sphere object in the sky,1.08,1,0.25202292479085153,0.6372747643900984,2015-05,35
589,2018-12-18 00:00:00,2018,12,GB,State1,City2,-47.70644618736836,66.23266009193108,Light,Seen a bright light object in the sky,10.69,0,0.38287705434315056,0.5439370482758649,2018-12,37
590,2014-01-01 00:00:00,2014,1,ZA,State4,City10,-12.356900126079111,13.812637848845668,Triangle,Seen a fast unknown object in the sky,13.98,0,0.6086967031033367,0.777331720385993,2014-01,37
591,2010-07-17 00:00:00,2010,7,GB,State2,City7,-26.80203237489725,26.082078536360143,Cylinder,Seen a bright cylinder object in the sky,1.92,0,0.5995053749926108,0.6007818041436805,2010-07,40
592,2012-07-18 00:00:00,2012,7,BR,State4,City10,0.761150318856501,-99.08016177864073,Sphere,Seen a slow cylinder object in the sky,9.23,1,0.34431780415835406,0.30764573532793776,2012-07,38
593,2014-07-30 00:00:00,2014,7,RU,State3,City9,-18.012278339534532,125.18615937432531,Cylinder,Seen a fast disc object in the sky,9.79,0,0.5520468529842621,0.6397751865058454,2014-07,34
594,2017-05-09 00:00:00,2017,5,GB,State4,City4,24.769269320041317,22.103538332804703,Sphere,Seen a fast triangle object in the sky,4.65,0,0.537804648288519,0.6879949837699086,2017-05,38
595,2011-08-30 00:00:00,2011,8,RU,State2,City9,-57.05075708316407,76.76856469464354,Cylinder,Seen a fast sphere object in the sky,4.17,0,0.7626378263679898,0.3441729388269496,2011-08,36
596,2015-10-22 00:00:00,2015,10,FR,State2,City1,16.078430556708895,173.47111812478892,Cylinder,Seen a fast unknown object in the sky,4.29,1,0.4372398260395568,0.3914412508303532,2015-10,37
597,2010-09-04 00:00:00,2010,9,AU,State1,City10,-32.3314452367416,-25.848483237168438,Triangle,Seen a rotating light object in the sky,1.79,0,0.42202140977955294,0.4688785785440791,2010-09,39
598,2017-12-10 00:00:00,2017,12,US,State3,City4,-27.754916549178084,137.18398056354306,Triangle,Seen a bright unknown object in the sky,4.82,0,0.36148355475107746,0.6514308417001368,2017-12,39
599,2013-03-05 00:00:00,2013,3,CN,State1,City2,36.03067243002283,-177.37883498119498,Light,Seen a dim triangle object in the sky,1.4,0,0.3501082293770893,0.528638145490391,2013-03,37
600,2014-09-28 00:00:00,2014,9,BR,State4,City6,54.668207277650495,-167.97337465855676,Disc,Seen a dim sphere object in the sky,0.98,0,0.5562422542341634,0.1495506283083936,2014-09,35
601,2016-03-11 00:00:00,2016,3,IN,State5,City10,-22.013974796749608,32.500771822374105,Cylinder,Seen a rotating disc object in the sky,2.66,0,0.3943488291381533,0.44794489903846435,2016-03,38
602,2019-09-18 00:00:00,2019,9,FR,State2,City7,39.21663244428909,-67.87821760480777,Disc,Seen a slow cylinder object in the sky,6.12,0,0.661205578695526,0.8270311864025778,2019-09,38
603,2019-04-19 00:00:00,2019,4,ZA,State1,City1,-47.52109944345203,-90.6204358729079,Cylinder,Seen a fast sphere object in the sky,4.86,0,0.4059051408028159,0.7265362220533046,2019-04,36
604,2015-11-21 00:00:00,2015,11,FR,State2,City10,16.07779836088598,-79.94327140477492,Light,Seen a slow disc object in the sky,16.75,0,0.7300993512805125,0.730772637195892,2015-11,34
605,2016-07-03 00:00:00,2016,7,GB,State5,City6,30.12387594419026,-65.37494354018848,Unknown,Seen a dim unknown object in the sky,5.2,0,0.5626588186884663,0.5887863003966088,2016-07,36
606,2011-08-19 00:00:00,2011,8,RU,State2,City5,-41.282648635865215,82.42117061163225,Unknown,Seen a bright sphere object in the sky,0.76,0,0.5387575439599775,1.0,2011-08,38
607,2013-06-01 00:00:00,2013,6,ZA,State4,City9,-8.879713479652736,24.91055000314003,Disc,Seen a fast sphere object in the sky,0.88,0,0.32743571557498047,0.586253844612182,2013-06,36
608,2016-04-23 00:00:00,2016,4,IN,State5,City7,47.12485970987778,104.05295012136003,Sphere,Seen a dim disc object in the sky,0.49,0,0.5493671279298503,0.5537361399709959,2016-04,33
609,2019-05-13 00:00:00,2019,5,ZA,State3,City8,-47.570584386195335,118.8707687406187,Sphere,Seen a dim cylinder object in the sky,1.06,0,0.506828296478514,0.5055307637812426,2019-05,37
610,2013-02-05 00:00:00,2013,2,GB,State1,City4,-57.828437015822985,123.45654934846158,Unknown,Seen a fast sphere object in the sky,4.56,0,0.5948123905064393,0.5202624298856752,2013-02,36
611,2018-02-22 00:00:00,2018,2,US,State2,City6,10.87024548575205,-30.728106297040483,Unknown,Seen a slow triangle object in the sky,9.11,0,0.4233729052612406,0.7564561219195569,2018-02,38
612,2015-06-17 00:00:00,2015,6,BR,State4,City7,-7.736215136287981,-28.341577326092107,Cylinder,Seen a slow unknown object in the sky,11.22,0,0.2819555185540529,0.1831999881508511,2015-06,37
613,2015-06-27 00:00:00,2015,6,GB,State1,City4,35.84270986606832,153.45571685061026,Cylinder,Seen a rotating unknown object in the sky,2.55,0,0.5412832398327359,0.3629563705307839,2015-06,41
614,2019-11-01 00:00:00,2019,11,BR,State2,City5,50.8146645844928,58.23489405758778,Sphere,Seen a fast cylinder object in the sky,4.09,1,0.5209680870048835,0.8801555290960361,2019-11,38
615,2018-10-27 00:00:00,2018,10,BR,State4,City6,-24.101562654742068,-151.03181376751004,Triangle,Seen a bright triangle object in the sky,8.28,0,0.5365838540799118,0.4448472928939016,2018-10,40
616,2015-07-15 00:00:00,2015,7,AU,State5,City10,-13.391505939707365,15.18730347328858,Sphere,Seen a bright disc object in the sky,1.87,0,0.6508475243715024,0.374483677170271,2015-07,36
617,2019-09-19 00:00:00,2019,9,AU,State3,City5,-1.6473496404822185,-51.83738653143348,Unknown,Seen a slow cylinder object in the sky,4.53,0,0.3590539050806554,0.5665503175546239,2019-09,38
618,2013-11-17 00:00:00,2013,11,BR,State2,City9,10.578175252235923,175.47659629789075,Sphere,Seen a dim disc object in the sky,0.96,0,0.1427374793457406,0.4503402877844006,2013-11,33
619,2014-09-04 00:00:00,2014,9,BR,State2,City2,58.062459561794,-175.0840536735747,Unknown,Seen a slow cylinder object in the sky,3.24,0,0.5712540503520405,0.658574145851791,2014-09,38
620,2014-05-02 00:00:00,2014,5,AU,State2,City7,23.679630099606186,40.38511430540089,Cylinder,Seen a rotating cylinder object in the sky,0.95,0,0.5608868780304656,0.3607336330257419,2014-05,42
621,2010-01-01 00:00:00,2010,1,FR,State3,City2,-13.254179118531745,80.50431398358893,Light,Seen a fast triangle object in the sky,3.1,1,0.4284415541270748,0.8998202361382657,2010-01,38
622,2019-05-26 00:00:00,2019,5,AU,State2,City8,-28.347877625944548,-75.99356231135212,Triangle,Seen a rotating light object in the sky,2.53,0,0.525589730234583,0.33781395864306596,2019-05,39
623,2011-11-23 00:00:00,2011,11,AU,State3,City9,53.35508621065489,170.51094657235154,Triangle,Seen a dim unknown object in the sky,2.84,0,0.342832878541215,0.5832106829910142,2011-11,36
624,2014-04-24 00:00:00,2014,4,GB,State3,City6,-43.73418802697923,129.43318572781607,Light,Seen a bright unknown object in the sky,1.4,1,0.18407041820052084,0.6111641632244975,2014-04,39
625,2013-01-18 00:00:00,2013,1,AU,State5,City4,26.431902300570968,149.63502275489247,Unknown,Seen a bright sphere object in the sky,0.73,0,0.24606328274215822,0.6492783952727925,2013-01,38
626,2018-08-13 00:00:00,2018,8,IN,State1,City10,51.047403035092884,-173.07645863344254,Triangle,Seen a dim light object in the sky,1.61,0,0.5063541709815536,0.5878786875827849,2018-08,34
627,2016-12-22 00:00:00,2016,12,US,State4,City1,19.75987038413264,25.153974473331232,Unknown,Seen a dim sphere object in the sky,1.37,0,0.7074065622190575,0.5988441301220641,2016-12,35
628,2017-08-18 00:00:00,2017,8,GB,State3,City5,-9.23346718006546,-73.92591289636319,Cylinder,Seen a dim unknown object in the sky,6.63,0,0.44157224175423615,0.5859995268500073,2017-08,36
629,2017-05-07 00:00:00,2017,5,FR,State1,City1,-36.121087208941915,125.65030857683865,Sphere,Seen a rotating triangle object in the sky,6.31,0,0.6220906865250986,0.8611367035939224,2017-05,42
630,2010-12-10 00:00:00,2010,12,RU,State3,City9,-15.90296132976873,47.825876489386474,Light,Seen a fast disc object in the sky,4.39,0,0.4108502042788144,0.5749202488776386,2010-12,34
631,2018-09-04 00:00:00,2018,9,GB,State5,City7,24.82461713041465,13.995721555599516,Light,Seen a slow light object in the sky,0.48,0,0.49168414656814513,0.7927106409936117,2018-09,35
632,2017-12-09 00:00:00,2017,12,BR,State5,City5,17.944106901035624,-138.74825891678194,Cylinder,Seen a rotating cylinder object in the sky,4.18,0,0.619484108578785,0.45354703437381383,2017-12,42
633,2010-10-10 00:00:00,2010,10,FR,State5,City1,51.35713999180295,14.480209723028679,Light,Seen a rotating sphere object in the sky,0.41,0,0.5199769827663928,0.5995162417447767,2010-10,40
634,2017-07-29 00:00:00,2017,7,CN,State5,City9,44.02330963912499,47.4854926883136,Cylinder,Seen a dim disc object in the sky,0.09,0,0.41874824769496005,0.5739659227812467,2017-07,33
635,2015-09-12 00:00:00,2015,9,BR,State1,City4,37.9380902719642,164.1284313516736,Sphere,Seen a dim light object in the sky,2.17,1,0.37020464547137416,0.8000942039324822,2015-09,34
636,2018-09-23 00:00:00,2018,9,BR,State2,City5,49.37410504209147,30.61836375259304,Triangle,Seen a bright light object in the sky,1.38,0,0.48612078126144004,0.4826796225362756,2018-09,37
637,2016-11-07 00:00:00,2016,11,FR,State4,City2,-26.839541671554073,168.26421662843558,Unknown,Seen a slow unknown object in the sky,4.51,0,0.6773153139149517,0.4616554926952321,2016-11,37
638,2015-03-05 00:00:00,2015,3,US,State3,City5,-15.65717518324206,166.17820161839836,Cylinder,Seen a slow sphere object in the sky,13.2,0,0.26440181094762927,0.568783917128826,2015-03,36
639,2011-03-05 00:00:00,2011,3,ZA,State2,City2,-14.412731545677914,54.072120900095086,Cylinder,Seen a dim sphere object in the sky,6.36,0,0.6288996142289989,0.5957593226130854,2011-03,35
640,2012-04-07 00:00:00,2012,4,AU,State1,City4,7.254070645173627,2.1268742825119205,Unknown,Seen a slow triangle object in the sky,7.29,0,0.542547048919668,0.17952988490389105,2012-04,38
641,2015-01-24 00:00:00,2015,1,AU,State1,City5,20.186187545132526,-12.23217222262224,Sphere,Seen a bright unknown object in the sky,15.07,0,0.3546331599648904,0.4283038422151463,2015-01,39
